gbifID,locality,verbatimLocality,mismatch_type,decimalLatitude_txt,decimalLongitude_txt,coordinateUncertaintyInMeters_txt,decimalLatitude_csv,decimalLongitude_csv,coordinateUncertaintyInMeters_csv
3695177078,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3695177039,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3695177037,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3503181943,,,txt_has_coords_csv_no_coords,33.62841,-117.90866,16.0,,,
3470026702,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469990117,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469988057,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469988056,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469988055,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469987228,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469987227,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469987226,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469986052,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469984096,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469983163,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469982047,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469982046,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469960736,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469957574,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469941060,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469939033,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469938021,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469938020,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469936050,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469934041,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469933058,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469933057,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469891138,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469891137,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469889147,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469889146,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469888056,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469886110,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469884064,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469883049,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469882089,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469840994,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469840039,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469839030,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469839029,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469838026,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469836018,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469835044,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469834017,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469834016,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469834015,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3469833006,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3406827743,,,txt_has_coords_csv_no_coords,34.11558,-117.88912,,,,
3395222566,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3344481305,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3329993629,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
3307631105,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2859088851,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2859083858,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573523406,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573523062,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522950,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522928,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522772,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522647,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522519,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522511,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522440,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522291,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522266,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573522189,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573521651,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573521373,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573521327,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573521081,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573520967,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573519157,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573494904,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573493909,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573492885,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573491881,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573489909,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573488897,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573487873,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573486872,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573485884,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573131006,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573130244,,,txt_has_coords_csv_no_coords,43.0745,-72.51026,8375.0,,,
2573128020,,,txt_has_coords_csv_no_coords,42.52202,-72.60972,7304.0,,,
2573122212,,,txt_has_coords_csv_no_coords,42.42416,-71.10831,3947.0,,,
2573119618,,,txt_has_coords_csv_no_coords,43.79975,-73.08017,7790.0,,,
2573116026,,,txt_has_coords_csv_no_coords,43.42917,-72.80459,8911.0,,,
2573115324,,,txt_has_coords_csv_no_coords,41.3683,-71.90669,8831.0,,,
2573115035,,,txt_has_coords_csv_no_coords,41.3683,-71.90669,8831.0,,,
2573114655,,,txt_has_coords_csv_no_coords,41.82362,-71.42199,5758.0,,,
2573111823,,,txt_has_coords_csv_no_coords,43.7129,-73.17596,6827.0,,,
2573103733,,,txt_has_coords_csv_no_coords,43.79975,-73.08017,7790.0,,,
2573103437,,,txt_has_coords_csv_no_coords,43.71556,-72.19101,9733.0,,,
2573103026,,,txt_has_coords_csv_no_coords,44.72042,-73.29939,7627.0,,,
2573101872,,,txt_has_coords_csv_no_coords,43.48474,-73.12664,6206.0,,,
2573097498,,,txt_has_coords_csv_no_coords,41.31079,-70.11468,16757.0,,,
2573096133,,,txt_has_coords_csv_no_coords,44.55473,-73.21948,11376.0,,,
2573092603,,,txt_has_coords_csv_no_coords,44.31569,-72.36097,7956.0,,,
2573092565,,,txt_has_coords_csv_no_coords,41.31079,-70.11468,16757.0,,,
2573090470,,,txt_has_coords_csv_no_coords,42.35564,-72.56923,8543.0,,,
2573088856,,,txt_has_coords_csv_no_coords,44.30894,-73.23596,8247.0,,,
2573088224,,,txt_has_coords_csv_no_coords,42.24737,-71.17653,4960.0,,,
2573085208,,,txt_has_coords_csv_no_coords,44.09146,-70.16808,9610.0,,,
2573085122,,,txt_has_coords_csv_no_coords,43.57413,-72.43549,9302.0,,,
2573081214,,,txt_has_coords_csv_no_coords,41.6898,-73.20799,6031.0,,,
2573080970,,,txt_has_coords_csv_no_coords,44.5905,-69.3428,7503.0,,,
2573078965,,,txt_has_coords_csv_no_coords,43.25879,-73.05147,8006.0,,,
2573076914,,,txt_has_coords_csv_no_coords,43.477,-72.42083,5878.0,,,
2573074641,,,txt_has_coords_csv_no_coords,44.90801,-73.125,14386.0,,,
2573072017,,,txt_has_coords_csv_no_coords,41.35984,-71.80749,8874.0,,,
2573071186,,,txt_has_coords_csv_no_coords,42.32664,-72.67454,7473.0,,,
2573069230,,,txt_has_coords_csv_no_coords,41.3202,-72.30472,5958.0,,,
2573068147,,,txt_has_coords_csv_no_coords,41.31079,-70.11468,16757.0,,,
2573064526,,,txt_has_coords_csv_no_coords,43.79975,-73.08017,7790.0,,,
2573060735,,,txt_has_coords_csv_no_coords,44.76156,-72.68051,7127.0,,,
2573060067,,,txt_has_coords_csv_no_coords,41.31079,-70.11468,16757.0,,,
2573059704,,,txt_has_coords_csv_no_coords,41.3683,-71.90669,8831.0,,,
2573012427,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573012273,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573011385,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573011203,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573011103,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573010659,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573010090,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573009443,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2573009412,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2565952867,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2564272799,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2459160591,,,txt_has_coords_csv_no_coords,36.9782,-122.05389,5.0,,,
2452825012,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2382622392,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
231000171,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
231000170,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2273381323,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2273379286,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2273376950,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2270590361,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2270586802,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2270222521,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2265954519,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2265941363,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2265940650,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2265939251,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2242402297,,,txt_has_coords_csv_no_coords,41.645042,-87.639968,2538.0,,,
2234335067,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234334664,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234334360,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234334336,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234334300,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234334063,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234334059,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333763,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333701,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333687,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333619,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333571,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333505,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333416,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333300,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333296,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333291,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333243,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333173,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333109,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333079,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333064,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333045,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234333034,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332991,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332919,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332830,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332785,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332688,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332681,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332639,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332601,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332584,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332578,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332539,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332516,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332494,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332449,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332444,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332438,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332425,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332392,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332366,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332354,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332333,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332332,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332264,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332245,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332239,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332193,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332156,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332105,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332088,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332087,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332064,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332062,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332050,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234332017,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331997,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331965,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331960,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331908,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331893,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331872,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331871,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331833,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331814,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331799,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331794,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331766,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331741,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331733,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331714,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331709,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331694,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331679,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331632,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331565,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331547,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331517,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331497,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331494,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331476,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331470,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331446,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331429,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331411,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331409,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331404,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331400,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331366,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331362,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331358,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331354,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331347,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331341,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331321,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331309,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331294,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331257,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331250,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331246,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331238,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331195,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331136,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331098,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331075,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331061,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331046,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331045,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331042,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234331004,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330991,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330930,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330897,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330877,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330872,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330852,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330839,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330822,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330806,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330727,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330657,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330604,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330574,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330539,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330502,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330483,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330415,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330162,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330129,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330091,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234330048,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329990,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329914,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329767,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329735,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329619,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329480,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329354,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234329345,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
2234328717,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1999429074,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1999324495,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1999245273,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1999205867,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1990244758,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1990201134,,,txt_has_coords_csv_no_coords,33.436135,-80.802913,,,,
1990006308,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1990006252,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996195,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996188,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996179,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996176,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996174,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996153,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996152,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996143,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996142,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996140,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996130,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996129,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996128,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996127,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996120,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996114,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996113,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996110,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996108,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996107,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996106,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996104,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996103,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996096,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996095,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996088,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996082,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996078,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996074,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1989996072,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1977805897,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1977805896,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1977805495,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1949564035,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1936443642,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1931379338,,,txt_has_coords_csv_no_coords,40.725207,-73.646312,,,,
1931366896,,,txt_has_coords_csv_no_coords,40.642048,-74.441201,,,,
1931308177,,,txt_has_coords_csv_no_coords,40.725207,-73.646312,,,,
1931264220,,,txt_has_coords_csv_no_coords,40.749723,-73.638882,,,,
1931210161,,,txt_has_coords_csv_no_coords,40.725207,-73.646312,,,,
1930847308,,,txt_has_coords_csv_no_coords,40.063681,-74.921502,,,,
1930805110,,,txt_has_coords_csv_no_coords,41.407424,-75.664472,,,,
1930775913,,,txt_has_coords_csv_no_coords,47.838058,-100.665419,,,,
1930748918,,,txt_has_coords_csv_no_coords,40.663684,-73.705632,,,,
1930403266,,,txt_has_coords_csv_no_coords,40.707107,-73.825973,,,,
1930347833,,,txt_has_coords_csv_no_coords,40.725207,-73.646312,,,,
1930231081,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1929767661,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1929417250,,,txt_has_coords_csv_no_coords,40.703545,-73.618912,,,,
1929410664,,,txt_has_coords_csv_no_coords,40.673852,-75.232405,,,,
1928973306,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1928802133,,,txt_has_coords_csv_no_coords,40.749723,-73.638882,,,,
